Date,Artist,Song,Week
1966-09-15,The Supremes,You Can't Hurry Love,2
1966-09-16,The Supremes,You Can't Hurry Love,2
1966-09-17,The Supremes,You Can't Hurry Love,2
1966-09-18,The Supremes,You Can't Hurry Love,2
1966-09-19,The Association,Cherish,3
1966-09-20,The Association,Cherish,3
1966-09-21,The Association,Cherish,3
1966-09-22,The Association,Cherish,3
1966-09-23,The Association,Cherish,3
1966-09-24,The Association,Cherish,3
1966-09-25,The Association,Cherish,3
1966-09-26,The Association,Cherish,3
1966-09-27,The Association,Cherish,3
1966-09-28,The Association,Cherish,3
1966-09-29,The Association,Cherish,3
1966-09-30,The Association,Cherish,3
1966-10-01,The Association,Cherish,3
1966-10-02,The Association,Cherish,3
1966-10-03,The Association,Cherish,3
1966-10-04,The Association,Cherish,3
1966-10-05,The Association,Cherish,3
1966-10-06,The Association,Cherish,3
1966-10-07,The Association,Cherish,3
1966-10-08,The Association,Cherish,3
1966-10-09,The Association,Cherish,3
1966-10-10,Four Tops,Reach Out I'll Be There,2
1966-10-11,Four Tops,Reach Out I'll Be There,2
1966-10-12,Four Tops,Reach Out I'll Be There,2
1966-10-13,Four Tops,Reach Out I'll Be There,2
1966-10-14,Four Tops,Reach Out I'll Be There,2
1966-10-15,Four Tops,Reach Out I'll Be There,2
1966-10-16,Four Tops,Reach Out I'll Be There,2
1966-10-17,Four Tops,Reach Out I'll Be There,2
1966-10-18,Four Tops,Reach Out I'll Be There,2
1966-10-19,Four Tops,Reach Out I'll Be There,2
1966-10-20,Four Tops,Reach Out I'll Be There,2
1966-10-21,Four Tops,Reach Out I'll Be There,2
1966-10-22,Four Tops,Reach Out I'll Be There,2
1966-10-23,Four Tops,Reach Out I'll Be There,2
1966-10-24,? (Question Mark) & The Mysterians,96 Tears,1
1966-10-25,? (Question Mark) & The Mysterians,96 Tears,1
1966-10-26,? (Question Mark) & The Mysterians,96 Tears,1
1966-10-27,? (Question Mark) & The Mysterians,96 Tears,1
1966-10-28,? (Question Mark) & The Mysterians,96 Tears,1
1966-10-29,? (Question Mark) & The Mysterians,96 Tears,1
1966-10-30,? (Question Mark) & The Mysterians,96 Tears,1
1966-10-31,The Monkees,Last Train To Clarksville,1
1966-11-01,The Monkees,Last Train To Clarksville,1
1966-11-02,The Monkees,Last Train To Clarksville,1
1966-11-03,The Monkees,Last Train To Clarksville,1
1966-11-04,The Monkees,Last Train To Clarksville,1
1966-11-05,The Monkees,Last Train To Clarksville,1
1966-11-06,The Monkees,Last Train To Clarksville,1
1966-11-07,Johnny Rivers,Poor Side Of Town,1
1966-11-08,Johnny Rivers,Poor Side Of Town,1
1966-11-09,Johnny Rivers,Poor Side Of Town,1
1966-11-10,Johnny Rivers,Poor Side Of Town,1
1966-11-11,Johnny Rivers,Poor Side Of Town,1
1966-11-12,Johnny Rivers,Poor Side Of Town,1
1966-11-13,Johnny Rivers,Poor Side Of Town,1
1966-11-14,The Supremes,You Keep Me Hangin' On,3
1966-11-15,The Supremes,You Keep Me Hangin' On,3
1966-11-16,The Supremes,You Keep Me Hangin' On,3
1966-11-17,The Supremes,You Keep Me Hangin' On,3
1966-11-18,The Supremes,You Keep Me Hangin' On,3
1966-11-19,The Supremes,You Keep Me Hangin' On,3
1966-11-20,The Supremes,You Keep Me Hangin' On,3
1966-11-21,The Supremes,You Keep Me Hangin' On,3
1966-11-22,The Supremes,You Keep Me Hangin' On,3
1966-11-23,The Supremes,You Keep Me Hangin' On,3
1966-11-24,The Supremes,You Keep Me Hangin' On,3
1966-11-25,The Supremes,You Keep Me Hangin' On,3
1966-11-26,The Supremes,You Keep Me Hangin' On,3
1966-11-27,The Supremes,You Keep Me Hangin' On,3
1966-11-28,The New Vaudeville Band,Winchester Cathedral,3
1966-11-29,The New Vaudeville Band,Winchester Cathedral,3
1966-11-30,The New Vaudeville Band,Winchester Cathedral,3
1966-12-01,The New Vaudeville Band,Winchester Cathedral,3
1966-12-02,The New Vaudeville Band,Winchester Cathedral,3
1966-12-03,The New Vaudeville Band,Winchester Cathedral,3
1966-12-04,The New Vaudeville Band,Winchester Cathedral,3
1966-12-05,The Beach Boys,Good Vibrations,2
1966-12-06,The Beach Boys,Good Vibrations,2
1966-12-07,The Beach Boys,Good Vibrations,2
1966-12-08,The Beach Boys,Good Vibrations,2
1966-12-09,The Beach Boys,Good Vibrations,2
1966-12-10,The Beach Boys,Good Vibrations,2
1966-12-11,The Beach Boys,Good Vibrations,2
1966-12-12,The New Vaudeville Band,Winchester Cathedral,3
1966-12-13,The New Vaudeville Band,Winchester Cathedral,3
1966-12-14,The New Vaudeville Band,Winchester Cathedral,3
1966-12-15,The New Vaudeville Band,Winchester Cathedral,3
1966-12-16,The New Vaudeville Band,Winchester Cathedral,3
1966-12-17,The New Vaudeville Band,Winchester Cathedral,3
1966-12-18,The New Vaudeville Band,Winchester Cathedral,3
1966-12-19,The New Vaudeville Band,Winchester Cathedral,3
1966-12-20,The New Vaudeville Band,Winchester Cathedral,3
1966-12-21,The New Vaudeville Band,Winchester Cathedral,3
1966-12-22,The New Vaudeville Band,Winchester Cathedral,3
1966-12-23,The New Vaudeville Band,Winchester Cathedral,3
1966-12-24,The New Vaudeville Band,Winchester Cathedral,3
1966-12-25,The New Vaudeville Band,Winchester Cathedral,3
1966-12-26,The Monkees,I'm A Believer,7
1966-12-27,The Monkees,I'm A Believer,7
1966-12-28,The Monkees,I'm A Believer,7
1966-12-29,The Monkees,I'm A Believer,7
1966-12-30,The Monkees,I'm A Believer,7
1966-12-31,The Monkees,I'm A Believer,7
1967-01-01,The Monkees,I'm A Believer,7
1967-01-02,The Monkees,I'm A Believer,7
1967-01-03,The Monkees,I'm A Believer,7
1967-01-04,The Monkees,I'm A Believer,7
1967-01-05,The Monkees,I'm A Believer,7
1967-01-06,The Monkees,I'm A Believer,7
1967-01-07,The Monkees,I'm A Believer,7
1967-01-08,The Monkees,I'm A Believer,7
1967-01-09,The Monkees,I'm A Believer,7
1967-01-10,The Monkees,I'm A Believer,7
1967-01-11,The Monkees,I'm A Believer,7
1967-01-12,The Monkees,I'm A Believer,7
1967-01-13,The Monkees,I'm A Believer,7
1967-01-14,The Monkees,I'm A Believer,7
1967-01-15,The Monkees,I'm A Believer,7
1967-01-16,The Monkees,I'm A Believer,7
1967-01-17,The Monkees,I'm A Believer,7
1967-01-18,The Monkees,I'm A Believer,7
1967-01-19,The Monkees,I'm A Believer,7
1967-01-20,The Monkees,I'm A Believer,7
1967-01-21,The Monkees,I'm A Believer,7
1967-01-22,The Monkees,I'm A Believer,7
1967-01-23,The Monkees,I'm A Believer,7
1967-01-24,The Monkees,I'm A Believer,7
1967-01-25,The Monkees,I'm A Believer,7
1967-01-26,The Monkees,I'm A Believer,7
1967-01-27,The Monkees,I'm A Believer,7
1967-01-28,The Monkees,I'm A Believer,7
1967-01-29,The Monkees,I'm A Believer,7
1967-01-30,The Monkees,I'm A Believer,7
1967-01-31,The Monkees,I'm A Believer,7
1967-02-01,The Monkees,I'm A Believer,7
1967-02-02,The Monkees,I'm A Believer,7
1967-02-03,The Monkees,I'm A Believer,7
1967-02-04,The Monkees,I'm A Believer,7
1967-02-05,The Monkees,I'm A Believer,7
1967-02-06,The Monkees,I'm A Believer,7
1967-02-07,The Monkees,I'm A Believer,7
1967-02-08,The Monkees,I'm A Believer,7
1967-02-09,The Monkees,I'm A Believer,7
1967-02-10,The Monkees,I'm A Believer,7
1967-02-11,The Monkees,I'm A Believer,7
1967-02-12,The Monkees,I'm A Believer,7
1967-02-13,The Buckinghams,Kind Of A Drag,2
1967-02-14,The Buckinghams,Kind Of A Drag,2
1967-02-15,The Buckinghams,Kind Of A Drag,2
1967-02-16,The Buckinghams,Kind Of A Drag,2
1967-02-17,The Buckinghams,Kind Of A Drag,2
1967-02-18,The Buckinghams,Kind Of A Drag,2
1967-02-19,The Buckinghams,Kind Of A Drag,2
1967-02-20,The Buckinghams,Kind Of A Drag,2
1967-02-21,The Buckinghams,Kind Of A Drag,2
1967-02-22,The Buckinghams,Kind Of A Drag,2
1967-02-23,The Buckinghams,Kind Of A Drag,2
1967-02-24,The Buckinghams,Kind Of A Drag,2
1967-02-25,The Buckinghams,Kind Of A Drag,2
1967-02-26,The Buckinghams,Kind Of A Drag,2
1967-02-27,The Rolling Stones,Ruby Tuesday,1
1967-02-28,The Rolling Stones,Ruby Tuesday,1
1967-03-01,The Rolling Stones,Ruby Tuesday,1
1967-03-02,The Rolling Stones,Ruby Tuesday,1
1967-03-03,The Rolling Stones,Ruby Tuesday,1
1967-03-04,The Rolling Stones,Ruby Tuesday,1
1967-03-05,The Rolling Stones,Ruby Tuesday,1
1967-03-06,The Supremes,Love Is Here And Now You're Gone,1
1967-03-07,The Supremes,Love Is Here And Now You're Gone,1
1967-03-08,The Supremes,Love Is Here And Now You're Gone,1
1967-03-09,The Supremes,Love Is Here And Now You're Gone,1
1967-03-10,The Supremes,Love Is Here And Now You're Gone,1
1967-03-11,The Supremes,Love Is Here And Now You're Gone,1
1967-03-12,The Supremes,Love Is Here And Now You're Gone,1
1967-03-13,The Beatles,Penny Lane,1
1967-03-14,The Beatles,Penny Lane,1
1967-03-15,The Beatles,Penny Lane,1
1967-03-16,The Beatles,Penny Lane,1
1967-03-17,The Beatles,Penny Lane,1
1967-03-18,The Beatles,Penny Lane,1
1967-03-19,The Beatles,Penny Lane,1
1967-03-20,The Turtles,Happy Together,3
1967-03-21,The Turtles,Happy Together,3
1967-03-22,The Turtles,Happy Together,3
1967-03-23,The Turtles,Happy Together,3
1967-03-24,The Turtles,Happy Together,3
1967-03-25,The Turtles,Happy Together,3
1967-03-26,The Turtles,Happy Together,3
1967-03-27,The Turtles,Happy Together,3
1967-03-28,The Turtles,Happy Together,3
1967-03-29,The Turtles,Happy Together,3
1967-03-30,The Turtles,Happy Together,3
1967-03-31,The Turtles,Happy Together,3
1967-04-01,The Turtles,Happy Together,3
1967-04-02,The Turtles,Happy Together,3
1967-04-03,The Turtles,Happy Together,3
1967-04-04,The Turtles,Happy Together,3
1967-04-05,The Turtles,Happy Together,3
1967-04-06,The Turtles,Happy Together,3
1967-04-07,The Turtles,Happy Together,3
1967-04-08,The Turtles,Happy Together,3
1967-04-09,The Turtles,Happy Together,3
1967-04-10,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-11,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-12,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-13,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-14,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-15,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-16,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-17,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-18,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-19,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-20,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-21,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-22,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-23,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-24,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-25,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-26,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-27,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-28,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-29,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-04-30,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-05-01,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-05-02,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-05-03,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-05-04,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-05-05,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-05-06,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-05-07,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,4
1967-05-08,The Supremes,The Happening,1
1967-05-09,The Supremes,The Happening,1
1967-05-10,The Supremes,The Happening,1
1967-05-11,The Supremes,The Happening,1
1967-05-12,The Supremes,The Happening,1
1967-05-13,The Supremes,The Happening,1
1967-05-14,The Supremes,The Happening,1
1967-05-15,The Young Rascals,Groovin',4
1967-05-16,The Young Rascals,Groovin',4
1967-05-17,The Young Rascals,Groovin',4
1967-05-18,The Young Rascals,Groovin',4
1967-05-19,The Young Rascals,Groovin',4
1967-05-20,The Young Rascals,Groovin',4
1967-05-21,The Young Rascals,Groovin',4
1967-05-22,The Young Rascals,Groovin',4
1967-05-23,The Young Rascals,Groovin',4
1967-05-24,The Young Rascals,Groovin',4
1967-05-25,The Young Rascals,Groovin',4
1967-05-26,The Young Rascals,Groovin',4
1967-05-27,The Young Rascals,Groovin',4
1967-05-28,The Young Rascals,Groovin',4
1967-05-29,Aretha Franklin,Respect,2
1967-05-30,Aretha Franklin,Respect,2
1967-05-31,Aretha Franklin,Respect,2
1967-06-01,Aretha Franklin,Respect,2
1967-06-02,Aretha Franklin,Respect,2
1967-06-03,Aretha Franklin,Respect,2
1967-06-04,Aretha Franklin,Respect,2
1967-06-05,Aretha Franklin,Respect,2
1967-06-06,Aretha Franklin,Respect,2
1967-06-07,Aretha Franklin,Respect,2
1967-06-08,Aretha Franklin,Respect,2
1967-06-09,Aretha Franklin,Respect,2
1967-06-10,Aretha Franklin,Respect,2
1967-06-11,Aretha Franklin,Respect,2
1967-06-12,The Young Rascals,Groovin',4
1967-06-13,The Young Rascals,Groovin',4
1967-06-14,The Young Rascals,Groovin',4
1967-06-15,The Young Rascals,Groovin',4
1967-06-16,The Young Rascals,Groovin',4
1967-06-17,The Young Rascals,Groovin',4
1967-06-18,The Young Rascals,Groovin',4
1967-06-19,The Young Rascals,Groovin',4
1967-06-20,The Young Rascals,Groovin',4
1967-06-21,The Young Rascals,Groovin',4
1967-06-22,The Young Rascals,Groovin',4
1967-06-23,The Young Rascals,Groovin',4
1967-06-24,The Young Rascals,Groovin',4
1967-06-25,The Young Rascals,Groovin',4
1967-06-26,The Association,Windy,4
1967-06-27,The Association,Windy,4
1967-06-28,The Association,Windy,4
1967-06-29,The Association,Windy,4
1967-06-30,The Association,Windy,4
1967-07-01,The Association,Windy,4
1967-07-02,The Association,Windy,4
1967-07-03,The Association,Windy,4
1967-07-04,The Association,Windy,4
1967-07-05,The Association,Windy,4
1967-07-06,The Association,Windy,4
1967-07-07,The Association,Windy,4
1967-07-08,The Association,Windy,4
1967-07-09,The Association,Windy,4
1967-07-10,The Association,Windy,4
1967-07-11,The Association,Windy,4
1967-07-12,The Association,Windy,4
1967-07-13,The Association,Windy,4
1967-07-14,The Association,Windy,4
1967-07-15,The Association,Windy,4
1967-07-16,The Association,Windy,4
1967-07-17,The Association,Windy,4
1967-07-18,The Association,Windy,4
1967-07-19,The Association,Windy,4
1967-07-20,The Association,Windy,4
1967-07-21,The Association,Windy,4
1967-07-22,The Association,Windy,4
1967-07-23,The Association,Windy,4
1967-07-24,The Doors,Light My Fire,3
1967-07-25,The Doors,Light My Fire,3
1967-07-26,The Doors,Light My Fire,3
1967-07-27,The Doors,Light My Fire,3
1967-07-28,The Doors,Light My Fire,3
1967-07-29,The Doors,Light My Fire,3
1967-07-30,The Doors,Light My Fire,3
1967-07-31,The Doors,Light My Fire,3
1967-08-01,The Doors,Light My Fire,3
1967-08-02,The Doors,Light My Fire,3
1967-08-03,The Doors,Light My Fire,3
1967-08-04,The Doors,Light My Fire,3
1967-08-05,The Doors,Light My Fire,3
1967-08-06,The Doors,Light My Fire,3
1967-08-07,The Doors,Light My Fire,3
1967-08-08,The Doors,Light My Fire,3
1967-08-09,The Doors,Light My Fire,3
1967-08-10,The Doors,Light My Fire,3
1967-08-11,The Doors,Light My Fire,3
1967-08-12,The Doors,Light My Fire,3
1967-08-13,The Doors,Light My Fire,3
1967-08-14,The Beatles,All You Need Is Love,1
1967-08-15,The Beatles,All You Need Is Love,1
1967-08-16,The Beatles,All You Need Is Love,1
1967-08-17,The Beatles,All You Need Is Love,1
1967-08-18,The Beatles,All You Need Is Love,1
1967-08-19,The Beatles,All You Need Is Love,1
1967-08-20,The Beatles,All You Need Is Love,1
1967-08-21,Bobbie Gentry,Ode To Billie Joe,4
1967-08-22,Bobbie Gentry,Ode To Billie Joe,4
1967-08-23,Bobbie Gentry,Ode To Billie Joe,4
1967-08-24,Bobbie Gentry,Ode To Billie Joe,4
1967-08-25,Bobbie Gentry,Ode To Billie Joe,4
1967-08-26,Bobbie Gentry,Ode To Billie Joe,4
1967-08-27,Bobbie Gentry,Ode To Billie Joe,4
1967-08-28,Bobbie Gentry,Ode To Billie Joe,4
1967-08-29,Bobbie Gentry,Ode To Billie Joe,4
1967-08-30,Bobbie Gentry,Ode To Billie Joe,4
1967-08-31,Bobbie Gentry,Ode To Billie Joe,4
1967-09-01,Bobbie Gentry,Ode To Billie Joe,4
1967-09-02,Bobbie Gentry,Ode To Billie Joe,4
1967-09-03,Bobbie Gentry,Ode To Billie Joe,4
1967-09-04,Bobbie Gentry,Ode To Billie Joe,4
1967-09-05,Bobbie Gentry,Ode To Billie Joe,4
1967-09-06,Bobbie Gentry,Ode To Billie Joe,4
1967-09-07,Bobbie Gentry,Ode To Billie Joe,4
1967-09-08,Bobbie Gentry,Ode To Billie Joe,4
1967-09-09,Bobbie Gentry,Ode To Billie Joe,4
1967-09-10,Bobbie Gentry,Ode To Billie Joe,4
1967-09-11,Bobbie Gentry,Ode To Billie Joe,4
1967-09-12,Bobbie Gentry,Ode To Billie Joe,4
1967-09-13,Bobbie Gentry,Ode To Billie Joe,4
1967-09-14,Bobbie Gentry,Ode To Billie Joe,4
1967-09-15,Bobbie Gentry,Ode To Billie Joe,4
1967-09-16,Bobbie Gentry,Ode To Billie Joe,4
1967-09-17,Bobbie Gentry,Ode To Billie Joe,4
1967-09-18,The Box Tops,The Letter,4
1967-09-19,The Box Tops,The Letter,4
1967-09-20,The Box Tops,The Letter,4
1967-09-21,The Box Tops,The Letter,4
1967-09-22,The Box Tops,The Letter,4
1967-09-23,The Box Tops,The Letter,4
1967-09-24,The Box Tops,The Letter,4
1967-09-25,The Box Tops,The Letter,4
1967-09-26,The Box Tops,The Letter,4
1967-09-27,The Box Tops,The Letter,4
1967-09-28,The Box Tops,The Letter,4
1967-09-29,The Box Tops,The Letter,4
1967-09-30,The Box Tops,The Letter,4
1967-10-01,The Box Tops,The Letter,4
1967-10-02,The Box Tops,The Letter,4
1967-10-03,The Box Tops,The Letter,4
1967-10-04,The Box Tops,The Letter,4
1967-10-05,The Box Tops,The Letter,4
1967-10-06,The Box Tops,The Letter,4
1967-10-07,The Box Tops,The Letter,4
1967-10-08,The Box Tops,The Letter,4
1967-10-09,The Box Tops,The Letter,4
1967-10-10,The Box Tops,The Letter,4
1967-10-11,The Box Tops,The Letter,4
1967-10-12,The Box Tops,The Letter,4
1967-10-13,The Box Tops,The Letter,4
1967-10-14,The Box Tops,The Letter,4
1967-10-15,The Box Tops,The Letter,4
1967-10-16,Lulu,To Sir With Love,5
1967-10-17,Lulu,To Sir With Love,5
1967-10-18,Lulu,To Sir With Love,5
1967-10-19,Lulu,To Sir With Love,5
